what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1320004952394
opened,editor,oracle.eclipse.tools.weblogic.ui,2.5.0.201007221355,"oracle.eclipse.tools.weblogic.ui.WebLogicDeploymentPlanEditor",1320004958942
activated,editor,oracle.eclipse.tools.weblogic.ui,2.5.0.201007221355,"oracle.eclipse.tools.weblogic.ui.WebLogicDeploymentPlanEditor",1320004959004
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320004971436
closed,editor,oracle.eclipse.tools.weblogic.ui,2.5.0.201007221355,"oracle.eclipse.tools.weblogic.ui.WebLogicDeploymentPlanEditor",1320004971436
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1320004972518
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320004972764
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320004984003
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320004988884
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320005013799
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1320005022518
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320005041958
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320005100587
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320005122040
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320005149701
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1320005149713
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320005152424
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320005403794
opened,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1320005404206
activated,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1320005404416
error,log,,,"FileBufferModelManager was asked to revert a document but was not being managed",1320005449709
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1320005493098
